trade_date,open,high,low,close,volume
2019-07-19,5.2106,6.2488,5.2106,6.2488,949.19
2019-07-22,6.8756,6.8756,6.8756,6.8756,824.61
2019-07-23,7.5612,7.5612,7.5612,7.5612,859.22
2019-07-24,8.3154,8.3154,8.3154,8.3154,1076.01
2019-07-25,9.1479,9.1479,9.1479,9.1479,1944.7
2019-07-26,10.0588,10.0588,10.0588,10.0588,3564.61
2019-07-29,11.0676,11.0676,11.0676,11.0676,4967.82
2019-07-30,12.1743,12.1743,12.1743,12.1743,3437.52
2019-07-31,13.3888,13.3888,13.3888,13.3888,3055.09
2019-08-01,14.7307,14.7307,14.7307,14.7307,15534.31
2019-08-02,16.1998,16.1998,16.1998,16.1998,31089.04
2019-08-05,17.8159,17.8159,17.8159,17.8159,15611.63
2019-08-06,19.5984,19.5984,19.5984,19.5984,29154.97
2019-08-07,21.5573,21.5573,19.6082,19.8629,682965.91
2019-08-08,18.8051,18.8834,17.8746,17.8746,506398.68
2019-08-09,17.9922,18.4917,17.287,18.002,454831.97
2019-08-12,17.9628,18.237,16.8266,18.1881,355922.66
2019-08-13,17.8844,20.0098,17.7375,19.001,589446.66
2019-08-14,19.1871,20.8619,18.7071,19.3928,515498.57
2019-08-15,18.619,21.332,18.619,21.332,439554.86
2019-08-16,22.331,23.1929,19.5886,19.6376,658688.58
2019-08-19,19.334,20.2155,19.334,20.0294,397906.39
2019-08-20,19.7649,19.9119,18.619,18.7169,374118.98
2019-08-21,18.3839,19.0989,17.9334,18.668,261511.99
2019-08-22,18.4917,18.57,17.8061,18.1097,228932.59
2019-08-23,18.3056,18.8541,18.0215,18.3839,230308.56
2019-08-26,17.5318,18.1978,17.2576,18.0705,181476.53
2019-08-27,18.5602,18.8051,18.0705,18.3448,193635.23
2019-08-28,18.0509,19.7943,18.0411,19.7551,358726.65
2019-08-29,19.2067,19.4809,18.8639,19.0793,252229.35
2019-08-30,19.2752,19.6866,18.4917,19.0989,272715.25
2019-09-02,18.8639,19.7845,18.1685,19.6964,292561.11
2019-09-03,19.6964,21.665,19.569,21.665,324561.68
2019-09-04,22.8991,23.7708,20.2351,20.6562,544088.85
2019-09-05,20.5975,22.5955,20.3722,21.8903,430526.22
2019-09-06,21.6357,24.0842,21.4496,22.7326,488546.75
2019-09-09,23.2517,24.6033,22.4976,23.6435,377493.12
2019-09-10,22.6934,23.7023,22.4388,23.3497,286695.81
2019-09-11,23.3497,23.5847,21.4398,22.1743,286512.28
2019-09-12,22.096,23.1929,21.9393,22.1352,261724.89
2019-09-16,21.9785,23.9667,21.9001,23.4084,305481.58
2019-09-17,23.2517,23.4182,22.331,22.8208,218480.18
2019-09-18,22.9187,24.0255,22.5759,22.5759,329565.76
2019-09-19,21.6944,24.094,21.3712,24.094,347586.45
2019-09-20,23.8002,24.6817,22.8991,23.1734,294274.47
2019-09-23,22.6543,23.9961,22.3604,23.3105,219740.7
2019-09-24,23.4966,23.7023,22.6249,23.4966,199892.54
2019-09-25,23.4084,23.4084,21.1459,21.1459,267193.88
2019-09-26,20.1959,20.8423,19.0304,19.0304,260612.56
2019-09-27,18.7071,19.0891,18.2076,18.4329,170548.61
2019-09-30,18.5896,18.9716,17.7375,17.8257,137848.84
2019-10-08,18.0411,18.335,17.4535,17.7277,117331.81
