trade_date,open,high,low,close,volume
2019-01-02,4.7779,4.8178,4.6881,4.6981,68591.0
2019-01-03,4.6881,4.8078,4.6482,4.7679,153233.6
2019-01-04,4.748,5.1071,4.7181,4.9375,302900.64
2019-01-07,4.9575,5.137,4.7879,4.7979,239337.43
2019-01-08,4.8078,4.8477,4.7679,4.7879,177182.87
2019-01-09,4.758,5.2367,4.758,5.0871,393120.52
2019-01-10,5.0672,5.2866,5.0372,5.2068,293729.8
2019-01-11,5.2766,5.3365,5.0971,5.2766,217101.56
2019-01-14,5.3165,5.4163,5.1569,5.3564,194643.6
2019-01-15,5.3864,5.4761,5.0971,5.1569,236761.39
2019-01-16,5.1669,5.1669,5.0273,5.0273,196767.25
2019-01-17,5.0173,5.0871,4.9575,4.9974,153127.38
2019-01-18,4.9674,5.0672,4.9575,5.0472,121677.38
2019-01-21,4.9874,5.536,4.9874,5.4861,398338.9
2019-01-22,5.4462,5.6357,5.2467,5.536,409721.15
2019-01-23,5.516,5.5859,5.3265,5.536,238697.82
2019-01-24,5.546,5.6557,5.3864,5.5859,358294.36
2019-01-25,5.6058,5.6258,5.2766,5.2766,244042.74
2019-01-28,5.3963,5.3963,5.0971,5.127,203437.59
2019-01-29,5.1569,5.1869,5.0672,5.137,160961.65
2019-01-30,5.1569,5.1569,5.0472,5.0871,116440.26
2019-01-31,5.137,5.1769,5.0073,5.0871,115908.77
2019-02-01,5.1071,5.3066,5.0472,5.2766,245497.53
2019-02-11,5.2467,5.2467,5.0672,5.0871,300001.6
2019-02-12,5.0672,5.0771,4.9475,4.9575,270471.28
2019-02-13,4.9475,5.0572,4.9475,5.0372,164622.39
2019-02-14,5.0372,5.0771,5.0073,5.0173,152705.07
2019-02-15,4.9874,5.0771,4.9674,5.0572,144170.53
2019-02-18,5.0372,5.1769,5.0372,5.1769,197190.65
2019-02-19,5.1869,5.2467,5.137,5.1569,202436.51
2019-02-20,5.147,5.1769,5.1071,5.137,134054.0
2019-02-21,5.1071,5.1769,4.9974,5.0372,177811.0
2019-02-22,4.9674,5.0771,4.9575,5.0672,156553.69
2019-02-25,5.0771,5.2667,5.0672,5.2467,321567.58
2019-02-26,5.2367,5.3864,5.2068,5.3864,382377.65
2019-02-27,5.4163,5.4163,5.2467,5.2966,302563.9
2019-02-28,5.2766,5.3165,5.2467,5.2966,129586.02
2019-03-01,5.3066,5.3165,5.2068,5.2667,115295.83
2019-03-04,5.2866,5.3864,5.2667,5.3066,225017.06
2019-03-05,5.2966,5.4761,5.2467,5.4562,294051.98
2019-03-06,5.4761,5.7854,5.3564,5.6457,597349.79
2019-03-07,5.5958,5.7355,5.4861,5.6756,496527.26
2019-03-08,5.536,5.7155,5.3864,5.3864,494211.06
2019-03-11,5.5859,5.925,5.4662,5.925,813940.08
2019-03-12,6.2143,6.3739,5.935,6.0447,1430559.24
2019-03-13,5.8552,6.0248,5.5958,5.7854,768384.0
2019-03-14,5.7155,5.7355,5.4462,5.546,409311.85
2019-03-15,5.6058,5.6357,5.5061,5.6258,273957.7
2019-03-18,5.6557,5.6856,5.536,5.6657,224946.03
2019-03-19,5.6557,5.8253,5.6357,5.7654,295898.23
2019-03-20,5.8053,5.8153,5.6557,5.7754,340940.04
2019-03-21,5.7854,5.7953,5.7155,5.7455,277426.51
2019-03-22,5.7455,5.7455,5.5958,5.6557,226203.0
2019-03-25,5.536,5.5759,5.4562,5.4861,229726.27
2019-03-26,5.4961,5.536,5.3066,5.3165,218076.0
2019-03-27,5.3265,5.3764,5.2866,5.3564,145067.84
2019-03-28,5.3465,5.3764,5.2866,5.2966,125041.57
2019-03-29,5.3265,5.4263,5.2467,5.4163,172800.46
2019-04-01,5.4662,5.5659,5.4362,5.546,219530.34
2019-04-02,5.5759,5.5958,5.4961,5.516,220776.0
2019-04-03,5.4961,5.536,5.4462,5.536,172437.04
2019-04-04,5.546,5.546,5.4761,5.4961,152046.91
2019-04-08,5.516,5.546,5.4063,5.4562,178700.0
2019-04-09,5.4362,5.4961,5.4263,5.4861,105880.38
2019-04-10,5.4662,5.4761,5.3963,5.4362,123106.01
2019-04-11,5.4462,5.4662,5.3963,5.4263,115705.56
2019-04-12,5.4362,5.4362,5.3864,5.4263,103726.75
2019-04-15,5.4662,5.8053,5.4562,5.5859,427629.75
2019-04-16,5.5659,5.7355,5.4961,5.7056,353412.94
2019-04-17,5.7155,5.8352,5.6357,5.6657,293440.6
2019-04-18,5.6058,5.7355,5.5859,5.6457,210708.59
2019-04-19,5.5958,5.9051,5.5859,5.9051,681943.42
2019-04-22,5.9051,5.915,5.6158,5.6756,482279.87
2019-04-23,5.6756,5.6756,5.4662,5.4861,263242.41
2019-04-24,5.4861,5.5958,5.4462,5.5859,164708.0
2019-04-25,5.516,5.536,5.1869,5.2367,287902.11
2019-04-26,5.2168,5.3365,5.127,5.2467,152939.56
2019-04-29,5.2567,5.2766,5.0073,5.0472,163627.0
2019-04-30,5.0572,5.1569,5.0472,5.117,83718.57
2019-05-06,4.9874,5.0372,4.8178,4.8278,202730.19
2019-05-07,4.8677,4.9674,4.7979,4.8976,108297.0
2019-05-08,4.8278,5.0173,4.5784,4.8876,112405.61
2019-05-09,4.8178,4.8976,4.8178,4.8378,57111.04
2019-05-10,4.8777,4.9475,4.758,4.9275,106183.0
2019-05-13,4.9674,5.0572,4.9275,4.9774,114963.0
2019-05-14,4.9176,4.9674,4.8976,4.8976,76196.0
2019-05-15,4.9275,4.9674,4.9076,4.9375,82853.53
2019-05-16,4.9375,4.9575,4.9076,4.9275,72806.0
2019-05-17,4.9275,4.9375,4.7081,4.8178,133686.89
2019-05-20,4.8078,4.8078,4.6482,4.7081,73346.0
2019-05-21,4.7081,4.758,4.6881,4.728,66146.0
2019-05-22,4.8378,4.8577,4.7181,4.8378,116644.6
2019-05-23,4.738,4.8178,4.6083,4.6083,102518.26
2019-05-24,4.6183,4.6682,4.5585,4.6183,61555.52
2019-05-27,4.6183,4.6881,4.5784,4.6881,64137.87
2019-05-28,4.6782,4.7081,4.6383,4.6482,62541.0
2019-05-29,4.6482,4.6582,4.6183,4.6183,55555.02
2019-05-30,4.5884,4.758,4.5784,4.6183,74842.0
2019-05-31,4.6183,4.6482,4.5884,4.5884,49728.02
2019-06-03,4.6083,4.6183,4.4487,4.5784,94991.54
2019-06-04,4.5186,4.5784,4.4886,4.5684,57028.99
2019-06-05,4.5684,4.6283,4.5186,4.5186,49290.0
2019-06-06,4.4986,4.5684,4.3789,4.5086,109211.06
2019-06-10,4.5086,4.5784,4.4388,4.4787,62364.69
2019-06-11,4.4886,4.6283,4.4587,4.5684,195475.2
2019-06-12,4.5186,4.5585,4.4886,4.5385,93688.0
2019-06-13,4.5884,4.5884,4.5086,4.5285,79985.0
