trade_date,open,high,low,close,volume
2019-01-02,4.3643,4.3729,4.3127,4.3299,118833.64
2019-01-03,4.3299,4.3986,4.3213,4.3385,146944.34
2019-01-04,4.3041,4.5361,4.2784,4.4931,520345.01
2019-01-07,4.5103,4.5103,4.4416,4.4674,354505.62
2019-01-08,4.4502,4.4674,4.4158,4.433,183356.26
2019-01-09,4.4502,4.5017,4.433,4.4502,282768.72
2019-01-10,4.4416,4.4502,4.39,4.3986,201197.52
2019-01-11,4.39,4.4674,4.3814,4.4502,222177.12
2019-01-14,4.4588,4.4845,4.39,4.3986,203323.32
2019-01-15,4.39,4.4588,4.3814,4.4502,240125.99
2019-01-16,4.4416,4.4416,4.3986,4.4158,143599.99
2019-01-17,4.4244,4.4416,4.39,4.3986,147779.75
2019-01-18,4.3986,4.4674,4.3986,4.4502,320529.35
2019-01-21,4.4416,4.4674,4.4072,4.4244,215672.46
2019-01-22,4.4244,4.4244,4.3814,4.39,144568.13
2019-01-23,4.39,4.433,4.3814,4.39,111796.07
2019-01-24,4.39,4.4158,4.3814,4.4072,145418.5
2019-01-25,4.3986,4.4588,4.3986,4.4158,251236.79
2019-01-28,4.3471,4.3471,4.2182,4.2268,642539.17
2019-01-29,4.201,4.2096,4.0979,4.1409,230690.18
2019-01-30,4.1323,4.1667,4.1065,4.1065,131147.81
2019-01-31,4.1151,4.1581,4.0636,4.0722,186002.7
2019-02-01,4.0893,4.1409,4.0808,4.1323,127511.59
2019-02-11,4.1323,4.1838,4.1237,4.1838,190557.12
2019-02-12,4.1924,4.2096,4.1667,4.201,224651.64
2019-02-13,4.201,4.2784,4.1753,4.2698,392073.28
2019-02-14,4.244,4.2698,4.2354,4.244,216505.29
2019-02-15,4.244,4.2526,4.2182,4.2268,164981.16
2019-02-18,4.244,4.3213,4.244,4.3127,377359.84
2019-02-19,4.3041,4.4158,4.2869,4.3471,577566.75
2019-02-20,4.3213,4.3385,4.3041,4.3213,258995.18
2019-02-21,4.3127,4.3471,4.2784,4.2869,297751.18
2019-02-22,4.2869,4.5103,4.2698,4.4502,673567.54
2019-02-25,4.5189,4.8969,4.4674,4.8969,1980036.25
2019-02-26,4.9828,5.0086,4.7251,4.7509,1598067.93
2019-02-27,4.7079,5.2234,4.6993,5.1632,2485541.12
2019-02-28,5.1117,5.2577,4.9485,5.0172,1446682.47
2019-03-01,4.9914,5.0945,4.8282,5.0773,1054072.85
2019-03-04,5.0945,5.5842,5.0344,5.5069,2498849.07
2019-03-05,5.3351,5.5326,5.3093,5.4811,1662057.6
2019-03-06,5.4124,5.8247,5.3866,5.6787,1720644.71
2019-03-07,5.6615,6.2457,5.567,6.2113,2264713.49
2019-03-08,5.8333,5.9966,5.5928,5.5928,1770159.63
2019-03-11,5.4639,5.61,5.3093,5.5756,872411.32
2019-03-12,5.6014,5.7302,5.4811,5.5498,877826.33
2019-03-13,5.5155,5.5241,5.2577,5.2921,728125.54
2019-03-14,5.2577,5.3522,5.0687,5.146,675919.88
2019-03-15,5.1976,5.2405,5.1203,5.1718,477049.31
2019-03-18,5.1804,5.4296,5.0859,5.378,672005.24
2019-03-19,5.3608,5.4124,5.2577,5.3093,479864.44
2019-03-20,5.2835,5.4381,5.2491,5.4038,642226.69
2019-03-21,5.3952,5.4983,5.3351,5.3866,677268.38
2019-03-22,5.3608,5.3694,5.2062,5.2577,506872.91
2019-03-25,5.1546,5.1718,5.0601,5.0687,478420.85
2019-03-26,5.0859,5.1117,4.9227,4.957,339476.74
2019-03-27,4.9828,5.0258,4.9485,5.0172,246676.2
2019-03-28,4.9742,5.0172,4.8969,4.9141,263587.41
2019-03-29,4.9141,5.2148,4.9141,5.1632,669962.61
2019-04-01,5.1546,5.2835,5.1203,5.2577,606826.45
2019-04-02,5.2663,5.2921,5.189,5.1976,531609.86
2019-04-03,5.1546,5.2491,5.1203,5.2405,434604.16
2019-04-04,5.2577,5.3694,5.2234,5.2835,588375.03
2019-04-08,5.2749,5.3694,5.146,5.1976,597904.62
2019-04-09,5.1546,5.189,5.1031,5.1375,328020.1
