trade_date,open,high,low,close,volume
2019-01-02,19.1289,19.197,18.3708,18.8471,43931.68
2019-01-03,18.6138,18.7596,18.2736,18.2736,37567.69
2019-01-04,18.0986,18.711,18.0986,18.5166,40075.76
2019-01-07,18.6041,19.2456,18.3902,18.9734,55593.53
2019-01-08,18.954,19.2261,18.7693,18.9637,38752.47
2019-01-09,18.9831,19.265,18.8082,18.954,47834.18
2019-01-10,18.954,19.2261,18.5652,19.2164,48445.08
2019-01-11,19.2261,19.2942,18.9734,19.2164,34805.26
2019-01-14,19.3331,19.5275,19.1289,19.197,55910.06
2019-01-15,19.1678,19.5955,19.0901,19.5275,44589.86
2019-01-16,19.3719,20.3634,19.3719,20.2176,77925.86
2019-01-17,20.169,20.8008,20.0426,20.3731,78825.22
2019-01-18,20.655,20.9952,20.3828,20.5092,77011.97
2019-01-21,20.6647,21.0535,20.5481,20.8008,93229.57
2019-01-22,20.7619,20.7619,20.2856,20.3731,55809.65
2019-01-23,20.6064,20.9952,20.2176,20.6744,59423.72
2019-01-24,20.655,20.9952,20.3731,20.7522,51486.22
2019-01-25,20.7425,21.2382,20.655,21.0924,59832.37
2019-01-28,20.9952,21.2576,20.6064,20.7133,54247.33
2019-01-29,20.7133,21.1313,20.3342,20.8008,67729.56
2019-01-30,20.6841,20.8785,20.0718,20.2759,70642.53
2019-01-31,20.4897,21.4423,20.2759,20.8008,105782.54
2019-02-01,20.8105,21.6173,20.8105,21.3937,78000.38
2019-02-11,21.2868,21.6659,21.1313,21.6075,54246.04
2019-02-12,21.5881,21.627,21.2285,21.4034,62827.26
2019-02-13,21.4034,21.5784,21.1896,21.3937,71939.7
2019-02-14,21.4131,21.5784,20.9271,21.2771,74781.16
2019-02-15,21.1604,21.1799,20.7327,20.7425,73574.69
2019-02-18,20.8883,21.384,20.7522,21.3645,131062.05
2019-02-19,21.3548,21.3548,20.6841,20.7813,108868.53
2019-02-20,20.7522,20.7813,20.4314,20.5967,68420.65
2019-02-21,20.5772,20.8883,20.4217,20.6064,70030.48
2019-02-22,20.6161,21.0049,20.4703,20.9855,80465.69
2019-02-25,20.9757,22.3268,20.723,22.2588,213283.69
2019-02-26,22.249,23.0169,21.9186,22.6476,208878.2
2019-02-27,22.4532,22.842,22.3171,22.3268,123299.58
2019-02-28,22.3268,22.9975,22.1713,22.9878,85743.44
2019-03-01,23.2016,23.4154,22.6184,22.842,82834.33
2019-03-04,22.8614,23.8237,22.8614,23.1141,121639.32
2019-03-05,23.0461,23.4252,22.6573,23.2794,63774.66
2019-03-06,23.2794,23.3571,22.842,23.1627,66992.83
2019-03-07,23.153,23.2502,22.5309,22.8128,96307.35
2019-03-08,22.3754,23.1336,22.3462,22.5018,93510.94
2019-03-11,22.5018,23.6098,22.4726,23.4932,110600.18
2019-03-12,23.6682,23.707,22.9003,23.2502,111214.5
2019-03-13,23.1919,23.1919,22.4143,22.5115,71121.54
2019-03-14,22.5406,22.8128,22.1713,22.6476,60469.55
2019-03-15,22.6476,23.1822,22.5115,22.7934,62606.39
2019-03-18,22.8225,23.9112,22.6476,23.9112,136765.24
2019-03-19,23.7751,24.2125,23.2405,23.3863,86313.58
2019-03-20,23.3863,23.5029,22.842,23.1238,64545.54
2019-03-21,23.1238,23.6973,23.1141,23.4349,75177.19
2019-03-22,23.328,23.571,22.9392,23.4543,61696.85
2019-03-25,23.0266,24.2902,22.9392,23.6876,105984.65
2019-03-26,24.1056,24.1056,22.5698,22.6962,99979.16
2019-03-27,22.6767,22.9975,22.356,22.7545,53894.7
2019-03-28,22.7545,23.2113,22.5115,23.0364,59985.83
2019-03-29,22.8906,24.6693,22.8614,24.5332,151263.49
2019-04-01,24.7471,25.8454,24.6499,25.5344,151807.51
2019-04-02,25.5344,26.0496,25.272,25.6608,122881.42
2019-04-03,25.5538,26.1079,25.3692,25.894,86356.19
