trade_date,open,high,low,close,volume
2019-01-02,2.9589,2.9589,2.8903,2.9074,249322.37
2019-01-03,2.9074,2.9246,2.856,2.8645,255359.48
2019-01-04,2.8388,2.916,2.8131,2.8989,277449.66
2019-01-07,2.9246,2.9589,2.8989,2.9503,315657.6
2019-01-08,2.9417,2.9675,2.9246,2.9246,243752.58
2019-01-09,2.9332,3.0189,2.9332,3.0018,505280.91
2019-01-10,3.0018,3.0103,2.9675,2.9932,316809.47
2019-01-11,2.9846,3.0189,2.976,3.0103,230875.1
2019-01-14,3.0103,3.079,3.0018,3.0532,354202.59
2019-01-15,3.0618,3.0704,3.0275,3.0618,232683.93
2019-01-16,3.0618,3.0704,3.0103,3.0361,271807.79
2019-01-17,3.0532,3.0875,3.0275,3.0361,374818.03
2019-01-18,3.0532,3.1476,3.0447,3.1218,552119.63
2019-01-21,3.1304,3.1561,3.1133,3.1304,352372.79
2019-01-22,3.1561,3.1561,3.0704,3.0875,269854.13
2019-01-23,3.0704,3.0875,3.0618,3.0875,163124.98
2019-01-24,3.0704,3.079,3.0189,3.0618,199907.86
2019-01-25,3.0704,3.0961,3.0618,3.0704,189608.96
2019-01-28,3.079,3.0961,3.0275,3.0361,278351.21
2019-01-29,3.0275,3.1218,3.0189,3.1218,484587.6
2019-01-30,3.0961,3.1218,3.0704,3.0875,255171.79
2019-01-31,3.0704,3.0961,3.0361,3.0961,392582.8
2019-02-01,3.0961,3.1133,3.0618,3.1047,348527.56
2019-02-11,3.1047,3.1561,3.1047,3.1476,354847.0
2019-02-12,3.139,3.1561,3.1133,3.1476,396424.07
2019-02-13,3.139,3.199,3.1133,3.1733,546084.77
2019-02-14,3.1561,3.199,3.1476,3.1733,330825.81
2019-02-15,3.1647,3.1647,3.1218,3.1304,331239.13
2019-02-18,3.139,3.1905,3.1304,3.1905,501382.47
2019-02-19,3.1905,3.2248,3.1476,3.1819,418110.13
2019-02-20,3.1733,3.199,3.1476,3.1733,355453.97
2019-02-21,3.199,3.199,3.139,3.1561,389288.4
2019-02-22,3.1561,3.1819,3.139,3.1819,348887.43
2019-02-25,3.199,3.362,3.1819,3.3448,1124509.68
2019-02-26,3.3448,3.5678,3.2934,3.4049,1434728.13
2019-02-27,3.3963,3.4649,3.3448,3.362,896666.99
2019-02-28,3.362,3.4134,3.3363,3.3706,492922.08
2019-03-01,3.3877,3.4134,3.3448,3.4134,578762.14
2019-03-04,3.422,3.5078,3.422,3.4649,979468.54
