trade_date,open,high,low,close,volume
2019-01-02,10.5316,10.5316,10.1746,10.2028,12283.82
2019-01-03,10.2686,10.3531,10.1934,10.2968,9772.14
2019-01-04,10.2874,10.4753,10.2404,10.4283,11426.92
2019-01-07,10.4283,10.7101,10.4283,10.5974,15920.75
2019-01-08,10.5035,10.7007,10.4847,10.6162,10201.0
2019-01-09,10.6726,10.7007,10.4565,10.4659,16698.2
2019-01-10,10.3907,10.4941,10.278,10.3062,15566.53
2019-01-11,10.4095,10.4095,10.2404,10.2592,22024.73
2019-01-14,10.2686,10.2686,10.0901,10.0995,19665.03
2019-01-15,10.1652,10.2028,9.9961,10.2028,29328.42
2019-01-16,10.184,10.3156,10.1371,10.2498,21968.39
2019-01-17,10.2122,10.2592,9.921,9.921,25906.77
2019-01-18,9.921,10.0055,9.7237,9.9492,22172.78
2019-01-21,9.9492,10.0807,9.8176,9.8928,29178.65
2019-01-22,9.874,9.9398,9.7613,9.7988,17832.83
2019-01-23,9.7707,9.8364,9.7049,9.7425,12686.19
2019-01-24,9.7894,9.7894,9.4324,9.5546,24153.21
2019-01-25,9.5546,9.6109,9.3103,9.3479,28067.26
2019-01-28,9.3667,9.423,9.2727,9.3855,20322.21
2019-01-29,9.3855,9.47,9.1788,9.47,25130.01
2019-01-30,9.4137,9.564,9.4043,9.4324,20419.01
2019-01-31,9.3667,9.5734,9.3667,9.5734,26031.94
2019-02-01,9.5452,9.6297,9.4794,9.6297,19758.82
2019-02-11,9.6203,9.7143,9.6203,9.7049,23829.44
2019-02-12,9.7331,9.7801,9.6579,9.6955,23374.48
2019-02-13,9.6767,9.874,9.6579,9.8364,26742.93
2019-02-14,9.8646,9.921,9.7707,9.8646,19434.15
2019-02-15,9.8552,9.9022,9.7801,9.7801,17959.89
2019-02-18,9.8082,10.1652,9.8082,10.0995,30104.51
2019-02-19,10.1652,10.231,9.9679,10.0149,32658.81
2019-02-20,10.0431,10.0901,9.9022,10.0243,20849.81
2019-02-21,10.0337,10.1558,9.9586,9.9679,37846.26
2019-02-22,9.921,10.1746,9.7801,10.1746,51527.63
2019-02-25,10.278,11.0578,10.278,10.8605,79418.97
2019-02-26,10.8605,10.8605,10.588,10.6726,54999.41
2019-02-27,10.6726,10.9356,10.5692,10.7007,43335.98
2019-02-28,10.7853,10.7853,10.5974,10.6726,25193.27
2019-03-01,10.7571,10.8417,10.6162,10.7947,29191.93
2019-03-04,10.8135,11.0578,10.7289,10.8605,61801.56
2019-03-05,10.8605,11.349,10.8041,11.3208,60423.68
2019-03-06,11.2738,11.6214,11.1423,11.4335,57146.34
2019-03-07,11.4899,11.9127,11.2644,11.7624,88381.32
2019-03-08,11.1235,11.6778,11.0014,11.0014,67121.92
2019-03-11,11.1141,11.5463,11.039,11.5275,60043.68
