trade_date,open,high,low,close,volume
2019-01-02,4.0378,4.0378,3.9058,3.9113,30729.69
2019-01-03,3.9113,3.9498,3.8123,3.8728,34400.35
2019-01-04,3.8233,3.9443,3.7958,3.9443,28961.5
2019-01-07,3.9388,4.0323,3.9003,3.9993,34296.76
2019-01-08,3.9993,4.0268,3.9663,3.9883,19670.5
2019-01-09,3.9938,4.0543,3.9553,3.9663,34112.42
2019-01-10,3.9993,4.0213,3.9718,3.9773,26124.8
2019-01-11,3.9773,4.0103,3.9333,3.9993,27513.0
2019-01-14,3.9993,4.0103,3.8838,3.9333,34977.0
2019-01-15,3.9333,3.9663,3.8948,3.9498,27789.0
2019-01-16,3.9443,3.9773,3.9443,3.9498,21264.37
2019-01-17,3.9718,3.9718,3.8893,3.9113,33634.25
2019-01-18,3.9278,3.9883,3.9113,3.9498,18462.0
2019-01-21,3.9663,3.9993,3.9278,3.9608,26096.35
2019-01-22,3.9608,3.9828,3.9168,3.9223,27083.1
2019-01-23,3.9498,3.9608,3.9113,3.9443,15562.0
2019-01-24,3.9333,3.9883,3.9168,3.9223,22106.99
2019-01-25,3.9278,3.9553,3.7847,3.8178,37954.13
2019-01-28,3.8453,3.8783,3.8013,3.8178,22345.5
2019-01-29,3.8618,3.8618,3.6747,3.7517,28220.44
2019-01-30,3.7022,3.7352,3.5922,3.6032,39131.0
2019-01-31,3.7847,3.8783,3.6802,3.8508,60744.83
2019-02-01,3.9333,3.9333,3.8178,3.9333,42281.48
2019-02-11,3.9333,4.0048,3.9168,3.9553,37995.39
2019-02-12,3.9773,3.9938,3.9333,3.9773,36937.0
2019-02-13,3.9883,4.0268,3.9443,4.0158,49249.27
2019-02-14,4.0323,4.0378,3.9828,4.0048,28801.63
2019-02-15,4.0103,4.1093,3.9883,4.0213,47952.28
2019-02-18,4.0763,4.1478,4.0323,4.1368,56386.53
2019-02-19,4.1368,4.2083,4.0763,4.0873,49988.5
2019-02-20,4.1478,4.2248,4.0928,4.1808,53017.5
2019-02-21,4.1313,4.2468,4.1148,4.1533,55741.31
2019-02-22,4.1313,4.2083,4.0928,4.2028,53196.0
2019-02-25,4.2743,4.5219,4.2743,4.4999,116774.45
2019-02-26,4.5109,4.5494,4.4229,4.4339,95367.99
2019-02-27,4.4669,4.5384,4.4009,4.4284,69452.8
2019-02-28,4.5054,4.5934,4.4394,4.4779,61075.42
2019-03-01,4.4999,4.5164,4.3844,4.4669,67017.54
2019-03-04,4.4724,4.5769,4.4229,4.4559,106544.23
2019-03-05,4.4504,4.5659,4.4339,4.5549,94990.12
2019-03-06,4.5384,4.8025,4.5109,4.7639,164395.98
2019-03-07,4.6759,4.7804,4.6429,4.7364,132646.48
2019-03-08,4.7639,4.7639,4.4779,4.4999,115155.12
2019-03-11,4.5054,4.7309,4.4834,4.7309,118636.01
2019-03-12,4.7584,5.0445,4.7584,4.918,216204.86
2019-03-13,4.9675,5.116,4.7969,4.8355,157350.01
2019-03-14,4.896,4.951,4.5714,4.7089,124356.29
2019-03-15,4.6869,4.7639,4.5989,4.7639,121832.38
2019-03-18,4.808,4.819,4.5934,4.7364,93779.1
2019-03-19,4.7034,4.8025,4.6429,4.7804,75097.51
2019-03-20,4.808,4.808,4.6099,4.6539,84577.67
2019-03-21,4.6594,4.7804,4.6319,4.7199,93859.46
2019-03-22,4.7529,4.7914,4.6484,4.7309,65327.37
2019-03-25,4.6539,4.7199,4.6099,4.6099,66009.15
2019-03-26,4.6099,4.6649,4.4889,4.4999,76120.5
2019-03-27,4.5054,4.5604,4.3404,4.4449,57118.38
2019-03-28,4.4284,4.5384,4.3734,4.4284,80190.5
2019-03-29,4.4119,4.5604,4.4064,4.5439,69651.65
2019-04-01,4.5549,4.7474,4.5549,4.7254,127224.0
2019-04-02,4.7804,4.819,4.7199,4.8135,105029.51
2019-04-03,4.8135,5.1105,4.7474,4.8685,170287.81
2019-04-04,4.8685,4.9675,4.7914,4.863,133958.2
2019-04-08,4.874,4.995,4.7364,4.7584,121827.6
2019-04-09,4.5824,4.7859,4.5824,4.7144,102115.63
2019-04-10,4.7639,4.885,4.6704,4.6924,111160.81
2019-04-11,4.7859,4.7859,4.5109,4.5219,97639.81
2019-04-12,4.5934,4.7089,4.5329,4.6044,78382.79
2019-04-15,4.6704,4.951,4.6374,4.7199,113027.31
2019-04-16,4.7199,4.83,4.5714,4.8245,108962.18
2019-04-17,4.896,4.896,4.7749,4.7804,126353.87
2019-04-18,4.819,5.259,4.808,5.072,316916.46
2019-04-19,4.9895,4.995,4.852,4.995,191247.68
2019-04-22,4.9565,5.0335,4.9125,5.0005,87435.91
2019-04-23,5.006,5.0665,4.929,4.9345,91214.05
2019-04-24,4.929,5.0225,4.8795,4.951,76666.03
2019-04-25,4.995,5.1545,4.951,4.973,178032.24
2019-04-26,5.0335,5.2095,4.984,5.1215,185811.96
2019-04-29,5.05,5.1545,4.7694,4.9895,156227.0
2019-04-30,5.006,5.149,4.9785,5.0335,116307.0
2019-05-06,4.7199,4.8355,4.5329,4.6209,142997.5
2019-05-07,4.7859,4.7914,4.5934,4.6649,87200.99
2019-05-08,4.6044,4.6649,4.2964,4.3074,114168.49
2019-05-09,4.3734,4.7364,4.0708,4.6759,277104.35
2019-05-10,4.6649,4.885,4.4999,4.7749,203369.8
2019-05-13,4.8135,4.8135,4.5714,4.7089,115482.7
2019-05-14,4.6649,4.6649,4.4669,4.5054,138910.48
2019-05-15,4.5934,4.5989,4.4834,4.4889,95173.21
2019-05-16,4.5164,4.5219,4.4119,4.4339,89601.66
2019-05-17,4.4999,4.4999,3.9883,3.9883,159146.0
2019-05-20,3.5922,4.0763,3.5922,3.9883,460511.55
2019-05-21,3.8453,3.8453,3.5977,3.6307,340733.17
2019-05-22,3.6032,3.6417,3.5262,3.5702,131581.6
2019-05-23,3.5317,3.5317,3.3117,3.3172,210394.26
2019-05-24,3.3117,3.3557,3.2401,3.2511,122113.17
