trade_date,open,high,low,close,volume
2020-01-02,60.8217,60.8908,60.0269,60.6005,210809.91
2020-01-03,60.8355,60.9599,59.2321,59.4048,218177.79
2020-01-06,59.1284,59.239,57.7461,58.1193,297348.39
2020-01-07,58.1262,59.0454,57.8359,58.6584,189409.18
2020-01-08,58.0778,58.6377,58.0571,58.5271,123041.71
2020-01-09,58.7482,60.2688,58.7275,60.0476,260171.92
2020-01-10,60.407,61.1673,60.1997,60.4761,232566.65
2020-01-13,61.0844,61.1535,59.785,60.7111,215037.04
2020-01-14,60.6835,60.6835,59.4947,59.7919,214681.24
2020-01-15,59.8887,60.7872,59.4809,60.0822,164960.87
2020-01-16,60.5729,60.6489,59.1629,59.7435,207123.94
2020-01-17,59.785,62.674,59.785,62.6602,526241.17
2020-01-20,64.1254,64.6092,61.5682,62.2731,293527.13
2020-01-21,62.2731,63.5794,62.1073,62.4598,199509.39
2020-01-22,62.4459,63.0196,61.8654,62.4321,162262.39
2020-01-23,62.2178,62.6187,60.2688,60.8148,237015.55
2020-02-03,55.6933,60.0476,55.5689,59.0662,410420.08
2020-02-04,59.0524,60.877,57.6839,59.9578,324330.85
2020-02-05,60.1306,61.4921,59.6398,61.4507,296758.28
2020-02-06,61.8239,63.1716,61.0221,62.2662,308324.8
2020-02-07,62.5496,62.6187,60.7111,61.9621,224676.53
2020-02-10,61.3055,61.4438,60.3379,61.1673,165484.22
2020-02-11,61.5129,62.8192,61.1742,62.3077,229187.42
2020-02-12,62.5565,64.2498,62.4114,64.2498,249630.47
2020-02-13,64.4226,64.7198,63.0749,63.2062,185216.31
2020-02-14,63.3444,63.8974,62.9021,63.2753,150103.25
2020-02-17,63.2753,64.1324,62.9297,63.849,162569.91
2020-02-18,63.8559,64.6576,62.3699,62.6187,227545.16
2020-02-19,62.4736,62.8261,61.7824,61.9829,168513.31
2020-02-20,62.3284,62.9505,61.6857,62.757,160275.53
2020-02-21,62.4183,62.6878,62.1211,62.3423,193347.18
2020-02-24,62.1833,62.2386,60.5107,61.0844,279507.56
2020-02-25,60.3863,62.1971,60.2688,61.036,231843.51
2020-02-26,60.7526,60.8148,59.785,59.9094,229985.36
2020-02-27,60.1306,60.8217,59.6467,60.2757,190021.79
2020-02-28,59.4394,59.8403,57.8221,58.1193,269596.78
2020-03-02,58.7828,59.7228,57.4489,58.8865,269891.62
2020-03-03,59.6191,61.6857,59.6191,61.0567,292429.99
2020-03-04,60.8217,60.8977,59.7159,60.6835,150531.0
2020-03-05,61.9345,63.9319,61.5198,63.379,441925.55
2020-03-06,63.5863,64.8304,63.379,63.7591,312582.61
2020-03-09,62.2386,63.1025,61.3677,61.4368,328201.79
2020-03-10,61.6857,63.3099,60.9254,62.6187,262844.68
2020-03-11,63.4412,63.4412,61.3816,61.5336,160102.43
2020-03-12,60.483,61.5129,59.4394,59.702,250774.54
2020-03-13,56.813,59.4394,56.6748,58.5409,349671.3
2020-03-16,58.7482,59.2321,56.3638,56.7093,289940.95
2020-03-17,56.7093,58.0294,54.6566,56.0458,272934.7
2020-03-18,56.1219,58.2368,55.4929,55.7072,283896.86
2020-03-19,55.638,56.5365,53.3434,54.6013,322310.88
2020-03-20,55.2786,55.9767,54.3663,55.4031,248832.24
2020-03-23,55.2925,57.7046,54.8156,56.8821,415207.7
2020-03-24,57.3936,59.4394,57.283,59.2044,319005.49
2020-03-25,60.9254,62.1902,59.861,61.4921,318446.47
2020-03-26,61.4438,63.2408,60.9254,62.3975,317703.56
2020-03-27,62.9297,64.4503,62.2593,62.8192,284698.59
2020-03-30,62.204,63.8974,61.2917,62.6878,256846.44
2020-03-31,63.0127,63.7107,62.204,63.6071,263044.68
2020-04-01,63.1578,63.2338,61.6511,62.204,193044.98
2020-04-02,62.2386,63.5794,61.9414,63.4827,181388.7
2020-04-03,63.4481,65.6598,63.2615,64.782,292103.44
2020-04-07,65.3142,66.3371,64.6784,66.0054,237684.03
2020-04-08,65.5907,66.6965,65.1276,65.5078,161198.58
2020-04-09,65.5147,67.595,65.2797,66.897,177080.66
2020-04-10,66.8901,68.8944,66.2818,66.4961,171076.28
2020-04-13,67.0283,67.2978,65.8533,66.814,93329.25
2020-04-14,67.5397,68.1065,66.4063,68.0719,193455.08
2020-04-15,68.0858,68.8046,66.9592,67.3393,144663.07
2020-04-16,66.4685,67.678,66.0192,67.3255,139842.86
2020-04-17,67.4223,67.8715,66.5998,66.7657,147495.45
2020-04-20,66.7657,67.3877,66.3579,66.8348,128541.9
2020-04-21,67.0421,67.0559,65.1414,65.8672,183203.23
2020-04-22,65.8602,67.3877,65.0447,67.3877,177450.49
2020-04-23,67.7333,68.2655,65.6598,66.3855,193765.77
2020-04-24,66.3371,66.344,65.3142,65.8533,108507.01
2020-04-27,66.2818,67.2495,65.1691,66.5929,183859.78
2020-04-28,66.6274,67.0421,65.6944,66.3855,221291.79
2020-04-29,66.0469,66.351,63.3444,64.547,241029.82
2020-04-30,64.554,65.3833,63.8904,64.2775,196497.46
2020-05-06,63.9388,66.6412,63.6555,66.6412,260013.73
2020-05-07,66.7311,67.2702,66.0745,66.7657,124586.0
2020-05-08,67.0145,68.2102,66.6482,67.0767,167320.86
2020-05-11,66.8348,66.8901,64.547,64.7475,329389.74
2020-05-12,64.7475,66.0261,64.6369,65.9639,182856.28
2020-05-13,65.9639,67.0421,65.0378,66.1436,224920.09
2020-05-14,65.9777,67.7333,65.4525,67.1803,222616.79
2020-05-15,67.595,67.8369,65.3211,65.5423,253660.6
2020-05-18,65.6252,67.8715,65.0378,67.1803,301163.21
2020-05-19,68.4244,69.0949,67.2564,67.6918,185348.38
2020-05-20,68.0927,69.0949,67.1458,67.6642,193245.58
2020-05-21,67.9406,69.8067,67.754,68.9359,270698.81
2020-05-22,68.9566,69.0326,65.9224,66.268,284477.85
2020-05-25,67.0088,67.9483,66.5516,67.2998,199368.39
2020-05-26,67.0504,68.0896,66.7262,67.7571,211371.0
2020-05-27,67.4495,67.4495,65.1881,66.4019,311442.12
2020-05-28,66.2689,66.4518,64.2902,65.263,231916.84
2020-05-29,64.9304,65.9696,64.681,65.4292,173189.68
2020-06-01,66.3437,67.1751,66.1692,66.6929,261484.02
2020-06-02,66.7345,67.0088,66.1193,66.8426,176093.19
2020-06-03,67.0587,67.1668,66.4269,66.6514,209537.71
2020-06-04,66.9922,67.5576,66.4352,67.5077,209797.92
2020-06-05,67.5077,68.4388,66.8592,68.4222,185789.31
2020-06-08,68.6051,68.7464,66.244,66.7594,330382.99
2020-06-09,66.7594,69.0041,66.7594,68.9792,352699.85
2020-06-10,69.0125,71.0826,68.6217,70.2845,319124.87
2020-06-11,70.1265,70.9662,69.4863,70.218,221178.62
2020-06-12,69.0956,71.3736,69.0956,71.3653,233958.44
2020-06-15,70.75,71.9971,69.902,70.0351,254781.88
2020-06-16,70.75,72.8368,70.3177,72.446,274286.15
2020-06-17,72.5791,74.8653,72.4544,74.5328,331274.01
2020-06-18,74.4912,74.7905,72.8118,74.2418,214876.4
2020-06-19,74.4081,77.5839,74.2418,77.3013,334485.03
2020-06-22,77.2348,79.3215,76.6528,77.5091,292777.81
2020-06-23,76.711,78.565,76.4865,78.565,254530.6
2020-06-24,78.1493,78.4818,76.5115,77.2763,310912.58
2020-06-29,76.8191,77.6837,75.9877,76.6777,271305.7
2020-06-30,77.2181,77.8167,76.2787,76.7359,257668.83
2020-07-01,76.8191,76.9521,74.2501,75.6967,420680.46
2020-07-02,75.6385,76.2787,74.8238,75.8214,345271.21
2020-07-03,75.9212,76.4865,75.2395,76.3868,299107.49
2020-07-06,76.4865,77.6504,75.7799,77.426,496528.11
2020-07-07,77.7086,81.6577,77.2763,80.8845,474944.22
2020-07-08,81.4498,82.938,79.8619,80.6933,358710.41
2020-07-09,80.7265,82.4891,80.3192,81.8988,282674.64
2020-07-10,81.9736,83.4784,81.5163,82.5971,293976.09
2020-07-13,82.7883,83.8691,82.3477,82.9879,323715.08
2020-07-14,82.9712,82.9712,80.6434,81.8323,332262.94
2020-07-15,83.0544,87.2944,82.356,85.6233,478899.51
2020-07-16,85.8811,86.596,80.0282,80.103,475574.46
2020-07-17,79.7372,81.375,78.9806,80.0864,366631.52
2020-07-20,80.1945,81.1256,78.3322,80.2194,256361.38
2020-07-21,80.9759,83.1209,80.2111,82.5556,324188.57
2020-07-22,82.2978,84.0188,81.0341,82.6138,301276.09
2020-07-23,82.1482,83.8691,81.4748,82.6138,345556.35
2020-07-24,81.5662,82.1316,78.1493,78.8061,444160.2
2020-07-27,78.7977,80.6101,78.5566,79.3049,249829.11
2020-07-28,79.3132,79.9866,78.3155,78.6481,285202.4
2020-07-29,78.3488,80.1279,78.1493,79.6873,266036.73
2020-07-30,79.6956,80.0531,78.6564,78.9557,272996.45
2020-07-31,78.8726,79.3797,76.3535,78.4652,560034.17
2020-08-03,77.0685,77.9331,76.0708,77.4842,639978.43
2020-08-04,77.7336,79.6624,77.692,78.1326,407385.07
2020-08-05,78.0578,78.2407,76.8108,77.1433,383114.96
2020-08-06,77.3262,77.559,75.2478,75.6551,477497.04
2020-08-07,75.9046,76.4616,74.4247,75.8214,329882.93
2020-08-10,75.9212,76.1457,74.5993,75.4806,287939.48
2020-08-11,76.0459,77.4177,75.8214,76.3036,350842.74
2020-08-12,76.3036,76.6279,73.9924,74.8321,353338.73
2020-08-13,75.597,75.597,73.8261,73.8926,263858.12
