trade_date,open,high,low,close,volume
2019-01-02,16.5026,16.9643,16.5026,16.7456,35378.94
2019-01-03,16.8104,17.0048,16.1947,16.219,53287.0
2019-01-04,15.9598,16.6889,15.8787,16.6322,46048.34
2019-01-07,16.7294,17.5476,16.6889,17.2236,76365.69
2019-01-08,17.2236,17.4828,16.9238,16.9319,57656.85
2019-01-09,16.9967,17.175,16.8104,16.8428,56234.03
2019-01-10,16.8428,16.8833,16.4296,16.4539,48067.93
2019-01-11,16.4053,16.6484,16.4053,16.5836,25954.32
2019-01-14,16.5431,16.6727,16.5026,16.5107,20052.0
2019-01-15,16.5107,17.653,16.2757,16.9157,58968.45
2019-01-16,16.697,17.4018,16.6889,16.9886,55361.05
2019-01-17,16.9319,17.2965,16.8509,17.1669,57000.06
2019-01-18,17.2236,17.2398,16.8752,17.1102,41041.77
2019-01-21,17.1183,17.4018,16.9319,16.9886,35173.96
2019-01-22,16.9562,17.1183,16.6079,16.616,37922.0
2019-01-23,16.6889,16.8347,16.4377,16.6808,25546.02
2019-01-24,16.7294,16.7942,16.3729,16.5269,32552.01
2019-01-25,16.6322,17.0697,16.4296,16.9805,62392.51
2019-01-28,16.6403,16.9724,16.6403,16.7456,37538.22
2019-01-29,16.8752,16.8833,16.2838,16.4945,33649.06
2019-01-30,16.381,16.6808,16.3486,16.3648,23074.0
2019-01-31,16.4945,16.5674,16.0165,16.057,31564.04
2019-02-01,16.1866,16.6808,16.1866,16.6646,29007.06
2019-02-11,16.6079,16.8428,16.5917,16.8023,30680.0
2019-02-12,16.8023,17.2236,16.8023,17.0372,53207.4
2019-02-13,17.6611,17.6611,17.3208,17.3856,87125.68
2019-02-14,17.418,17.7988,17.3937,17.418,82707.33
2019-02-15,17.3451,17.9041,17.2236,17.7826,103228.6
2019-02-18,17.9608,18.0823,17.653,18.0418,87999.01
2019-02-19,18.1147,18.4631,17.7259,17.8231,104881.02
2019-02-20,17.7988,18.0013,17.5638,17.7502,66144.7
2019-02-21,17.7502,18.0742,17.5638,17.6287,80219.01
2019-02-22,17.5962,18.0094,17.5395,17.977,81237.5
2019-02-25,18.1147,18.8115,18.1147,18.7953,166559.63
2019-02-26,18.7547,19.6459,18.4307,18.5522,158373.26
2019-02-27,18.6332,19.3056,18.5198,18.9573,112453.94
2019-02-28,18.7953,19.6459,18.6332,19.2084,138636.62
2019-03-01,19.2165,19.7431,19.0626,19.5163,108285.02
2019-03-04,19.8079,20.213,19.4272,19.5568,155632.43
2019-03-05,19.7674,21.4444,19.4677,20.9421,224458.36
2019-03-06,21.0636,21.3472,20.3021,20.9664,196163.82
2019-03-07,20.7558,21.8576,20.7477,21.7928,202884.34
2019-03-08,21.4768,21.7928,20.8449,20.9502,149746.83
2019-03-11,21.0636,22.4976,20.9826,22.1411,228940.86
2019-03-12,22.5057,23.7695,22.1573,23.1862,201955.8
2019-03-13,23.4941,25.5032,23.2105,24.7336,415253.19
2019-03-14,24.7093,25.9245,22.2627,23.1214,263580.03
2019-03-15,23.1214,25.4303,23.1214,24.5797,333656.41
2019-03-18,24.3042,24.4662,22.6839,23.9396,264993.48
2019-03-19,24.1098,24.8551,23.6075,24.2799,124977.36
2019-03-20,23.648,24.1665,23.3077,23.891,130260.01
2019-03-21,23.7938,24.1341,23.5346,23.7857,120802.18
2019-03-22,23.9639,24.8065,23.6399,24.7255,209533.55
2019-03-25,24.604,26.1351,24.0693,25.487,212624.1
2019-03-26,25.3574,25.9002,24.1179,24.5067,128359.53
2019-03-28,24.3042,25.009,22.3518,22.3842,189785.23
2019-03-29,22.5867,23.8586,21.7442,23.2591,184028.8
2019-04-01,23.4941,25.3655,23.405,24.2799,160298.06
2019-04-02,24.5067,25.4141,24.5067,24.9847,142320.14
2019-04-03,25.0981,27.48,24.7093,27.48,312244.28
2019-04-04,29.4081,30.2182,26.2891,27.2045,404689.12
2019-04-08,26.1918,27.0506,26.046,26.127,226857.92
2019-04-09,25.8516,26.5726,24.9766,25.3979,148796.61
2019-04-10,25.2359,27.0263,24.8632,26.1513,162583.55
2019-04-11,26.2485,26.9048,25.7382,25.8435,110797.45
2019-04-12,26.7751,28.3387,26.362,27.5772,226677.19
2019-04-15,28.1119,30.3317,27.5853,29.2056,273437.94
2019-04-16,28.9868,29.9509,28.4116,29.3271,133930.39
2019-04-17,29.1326,29.7078,28.5169,29.0273,118798.04
2019-04-18,28.7762,29.4081,28.5331,29.165,81878.63
2019-04-19,29.0678,29.4,27.9417,28.7357,99508.1
2019-04-22,28.598,29.6997,28.598,28.9706,126570.22
2019-04-23,29.2785,31.4415,28.8491,30.3722,203943.79
2019-04-24,30.3803,30.3884,28.3711,28.5412,166429.85
2019-04-25,28.5412,29.4081,27.5367,27.6825,122073.14
2019-04-26,27.6096,28.1524,26.3296,26.8561,120497.1
2019-04-29,27.3017,28.5331,27.2288,27.4476,157261.89
2019-04-30,27.3827,28.8005,27.1397,28.5331,113277.15
2019-05-06,25.9488,26.8805,25.6814,25.6814,112336.46
2019-05-07,25.1143,25.6814,23.2753,24.4905,157289.85
2019-05-08,23.1538,24.766,23.0728,24.0936,97879.09
2019-05-09,23.5022,24.8227,23.4941,24.1341,107497.01
2019-05-10,24.8389,26.3701,24.1503,26.3134,189345.56
2019-05-13,25.9245,28.3306,25.8435,28.0633,162635.13
2019-05-14,27.5448,28.4359,26.9534,27.245,196901.42
2019-05-15,27.7716,28.1929,27.3827,27.6258,115705.11
2019-05-16,27.7727,28.0491,27.106,27.5206,89649.81
2019-05-17,27.545,27.6914,26.2848,26.423,85846.15
2019-05-20,26.5206,26.7889,24.8051,25.7239,96153.44
2019-05-21,25.8458,27.1873,25.8458,26.8296,113632.01
2019-05-22,27.0491,27.358,26.4068,26.6426,85170.3
2019-05-23,26.7483,26.984,25.7726,26.423,90935.73
2019-05-24,26.3743,26.797,25.2035,26.4556,71444.48
2019-05-27,26.545,27.6263,26.0978,27.1873,85312.66
2019-05-28,27.48,29.0572,27.1792,28.2117,171608.19
2019-05-29,28.171,28.7401,27.9271,28.2361,91958.51
2019-05-30,27.3174,27.9271,26.8458,27.6426,108495.37
2019-05-31,27.7889,28.358,26.9109,28.0735,120616.61
2019-06-03,28.293,28.4719,27.4393,27.6832,75869.0
2019-06-04,27.3743,27.7076,26.7239,26.8539,68625.08
2019-06-05,27.0003,27.2361,24.171,24.4555,186543.21
2019-06-06,24.3011,24.5206,22.9271,24.1141,94587.35
2019-06-10,24.2279,24.3742,23.236,23.4962,84806.51
2019-06-11,23.5775,25.0003,23.5775,25.0003,83776.23
2019-06-12,24.9596,25.5613,24.4555,25.0084,74401.01
2019-06-13,25.0084,25.171,24.3092,24.8051,78942.27
2019-06-14,24.5694,25.0409,24.1466,24.1466,47776.0
2019-06-17,23.5856,24.6182,23.423,24.4149,41121.82
2019-06-18,24.4555,24.4555,23.862,24.236,32152.2
2019-06-19,25.1222,25.5856,24.7726,25.0409,114712.51
2019-06-20,25.0328,25.8133,24.7238,25.293,69023.27
2019-06-21,25.6019,26.7076,25.4312,26.0816,125237.01
2019-06-24,25.9352,26.5125,25.5206,25.61,82958.14
2019-06-25,25.61,26.1791,24.3092,25.6507,151228.29
2019-06-26,24.8783,25.3743,24.6263,24.797,91641.26
2019-06-27,24.7157,25.4962,24.6751,25.0572,61517.65
2019-06-28,25.2035,26.423,25.0491,25.3092,134992.77
2019-07-01,25.9271,26.8296,25.5125,26.4637,158138.73
2019-07-02,26.3174,27.1385,25.984,26.7076,104812.93
2019-07-03,26.667,26.667,25.9596,26.1629,74399.09
2019-07-04,26.423,26.8133,26.1629,26.4068,60690.81
2019-07-05,26.3336,26.545,25.9922,26.4393,39652.54
2019-07-08,26.2279,26.2279,25.0978,25.2442,74332.67
2019-07-09,24.8539,25.5369,24.8214,25.0572,44268.93
2019-07-10,25.1547,25.2604,24.4555,24.545,45322.39
2019-07-11,24.6995,25.0653,24.5531,24.5938,38735.02
2019-07-12,24.5531,25.4149,24.4637,25.3661,63895.43
2019-07-15,25.1222,25.7726,24.8214,25.5287,47389.11
2019-07-16,25.5206,25.8946,25.3092,25.8946,52798.23
2019-07-17,26.0165,26.7076,25.7482,26.7076,85902.4
2019-07-18,26.423,27.1222,26.3905,26.5857,102987.49
2019-07-19,26.5857,28.4556,26.5857,27.797,179412.48
2019-07-22,28.4556,28.5369,27.0816,27.5694,98329.1
2019-07-23,27.9434,28.4475,27.2198,27.9434,95537.74
2019-07-24,27.9597,28.3336,27.0979,27.545,108158.88
2019-07-25,27.545,29.415,27.4149,29.0247,158952.66
2019-07-26,28.9841,30.3255,28.6263,29.6019,172026.95
2019-07-29,29.5938,30.1629,29.4312,29.8052,93178.06
2019-07-30,29.8946,29.9759,28.9597,29.1873,91830.03
2019-07-31,29.2686,29.6345,28.8865,29.2361,78233.3
2019-08-01,28.9841,29.4231,28.6588,28.9028,66820.98
2019-08-02,27.6832,29.3906,27.5857,28.9515,110788.63
2019-08-05,28.7401,30.1548,28.6182,30.0654,133507.99
2019-08-06,30.732,31.1385,27.0572,28.4637,280940.03
2019-08-07,28.4475,28.4475,25.6182,25.6182,252424.87
2019-08-08,23.0897,24.1873,23.0572,23.0572,115388.0
2019-08-09,21.7889,23.5775,21.2035,22.0328,321771.95
2019-08-12,21.7319,22.2523,21.3173,21.6588,144231.57
2019-08-13,21.5449,21.9758,21.1872,21.4149,119108.9
2019-08-14,21.797,21.8132,21.2767,21.301,103003.83
2019-08-15,20.488,21.0246,19.7157,20.7807,198252.02
2019-08-16,20.7319,21.0084,20.3905,20.4555,134994.24
2019-08-19,20.6913,21.2604,20.3579,21.1059,178395.19
2019-08-20,21.3823,23.0815,21.2848,22.2035,294200.33
2019-08-21,22.5206,23.9433,22.2279,23.7889,318526.12
2019-08-22,23.6832,23.6832,22.8214,22.9515,200983.52
2019-08-23,22.9515,23.2116,22.2767,22.5856,164245.92
2019-08-26,21.4474,22.1303,21.4474,21.8458,114429.65
2019-08-27,22.0897,22.4637,22.0002,22.1141,115460.05
2019-08-28,21.9758,22.423,21.7401,21.9352,78644.62
2019-08-29,22.2929,23.1303,21.5856,22.8458,182063.77
2019-08-30,23.4068,23.5612,22.1385,22.1791,175749.8
2019-09-02,22.1141,22.5043,21.8702,22.2523,92178.36
2019-09-03,22.236,22.2604,21.8132,22.0002,101194.56
2019-09-04,21.8864,22.1547,21.7726,21.9921,78602.7
2019-09-05,22.1141,22.6669,22.1141,22.2929,151026.58
2019-09-06,22.3011,22.5531,22.0328,22.2116,84792.91
2019-09-09,22.3986,22.61,22.2523,22.5856,106063.56
2019-09-10,22.7157,22.7238,22.3173,22.4718,82224.26
2019-09-11,22.6019,22.6019,22.2198,22.2848,67462.22
2019-09-12,22.358,22.6344,22.2848,22.3986,95620.0
2019-09-16,22.423,22.6344,22.2767,22.4962,85402.11
2019-09-17,22.4393,22.6181,22.358,22.423,108988.95
2019-09-18,22.4149,22.8783,22.3905,22.5693,104015.14
2019-09-19,22.6263,22.7807,22.3336,22.6019,77383.31
2019-09-20,22.732,23.4799,22.4962,23.0002,125565.73
2019-09-23,22.7645,22.9189,22.358,22.4718,76006.28
2019-09-24,22.4962,22.6019,22.2035,22.2198,66308.66
2019-09-25,22.1791,22.1872,21.5693,21.6262,67050.33
2019-09-26,21.6669,21.9596,21.0409,21.1628,76819.91
2019-09-27,21.1872,21.5449,21.1872,21.3905,36946.16
2019-09-30,21.4393,21.61,21.301,21.301,27693.78
2019-10-08,21.4067,21.6994,21.2523,21.301,35093.94
2019-10-09,21.3417,21.3498,20.8295,21.0571,40096.29
2019-10-10,21.049,21.3661,21.0165,21.1303,34056.87
2019-10-11,21.2767,21.3661,21.0653,21.2929,40491.6
2019-10-14,21.5368,21.8458,21.4311,21.5043,60885.6
2019-10-15,21.61,21.7482,21.049,21.1303,51434.44
2019-10-16,21.0815,21.4393,21.0409,21.3417,58435.97
2019-10-17,21.2441,21.3905,21.1547,21.3498,37352.98
2019-10-18,21.3417,21.6588,21.2197,21.3823,53389.55
2019-10-21,21.2116,23.0084,20.8701,21.7482,117345.92
2019-10-22,21.5612,22.1872,21.1628,22.0246,79877.77
2019-10-23,21.9921,22.0978,21.7076,21.7726,48361.17
2019-10-24,21.7076,21.9189,21.5693,21.6181,32541.67
2019-10-25,21.6425,21.8702,21.3661,21.7807,41592.99
2019-10-28,21.7401,22.1059,21.675,22.0571,72831.24
2019-10-29,22.1954,22.9108,22.0328,22.6344,169592.05
2019-10-30,22.9596,23.1629,22.2685,22.4067,103640.9
2019-10-31,22.4393,22.732,22.1303,22.1303,61884.87
